"492","597","1654","1664","8122","date","other"
"5","5","","3","2","2017-09-01","0"
"17","17","","9","9","2017-09-15","0"
"20","20","","11","10","2017-09-29","0"
"16","16","","9","8","2017-10-13","0"
"16","16","","9","8","2017-10-27","0"
"14","14","","8","7","2017-11-10","0"
"17","17","","9","9","2017-11-24","0"
"14","14","","8","7","2017-12-08","0"
"14","14","","8","7","2017-12-22","0"
"13","13","","7","7","2018-01-05","0"
"13","13","","7","7","2018-01-19","0"
"15","15","","8","8","2018-02-02","0"
"13","13","","7","7","2018-02-16","0"
"13","13","","7","7","2018-03-02","0"
"13","13","","7","7","2018-03-16","0"
"16","16","","9","9","2018-03-30","0"
"16","16","","9","9","2018-04-13","0"
"23","23","","13","12","2018-04-27","0"
"23","23","","13","12","2018-05-11","0"
"23","23","","13","12","2018-05-25","0"
"23","23","","13","12","2018-06-08","0"
"23","23","","13","12","2018-06-22","0"
"23","23","","13","12","2018-07-06","0"
"23","23","","13","12","2018-07-20","0"
"23","23","","13","12","2018-08-03","0"
"23","23","","13","12","2018-08-17","0"
"23","23","","13","12","2018-08-31","0"
"23","23","","13","12","2018-09-14","0"
"23","23","","13","12","2018-09-28","0"
"23","23","","13","12","2018-10-12","0"
"23","23","","13","12","2018-10-26","0"
"23","23","","13","12","2018-11-09","0"
"23","23","16","13","12","2018-11-23","0"
"23","23","20","13","12","2018-12-07","0"
"23","23","20","13","12","2018-12-21","0"
"23","23","20","13","12","2019-01-04","0"
"23","23","20","13","12","2019-01-18","0"
"23","23","20","13","12","2019-02-01","0"
"23","23","20","13","12","2019-02-15","0"
"23","23","20","13","12","2019-03-01","0"
"10","10","9","6","5","2019-03-15","0"
"5","5","4","3","3","2019-03-29","0"
"21","21","19","12","11","2019-04-12","0"
"23","23","20","13","12","2019-04-26","0"
"7","7","6","4","3","2019-05-10","0"
"16","16","15","10","9","2019-05-24","0"
"25","25","23","15","13","2019-06-07","0"
"21","21","20","13","11","2019-06-21","0"
"23","23","21","14","12","2019-07-05","0"
"25","25","23","16","13","2019-07-19","0"
"23","23","21","15","12","2019-08-02","0"
"20","20","18","13","10","2019-08-16","0"
"23","23","21","15","12","2019-08-30","0"
"23","23","21","15","12","2019-09-13","0"
"25","25","23","16","13","2019-09-27","0"
"26","26","24","17","14","2019-10-11","0"
"25","25","23","16","13","2019-10-25","0"
"21","21","20","14","11","2019-11-08","0"
"21","21","20","14","11","2019-11-22","0"
"25","25","23","16","13","2019-12-06","0"
"33","33","30","21","17","2019-12-20","0"
"27","27","21","15","12","2020-01-03","0"
"33","33","21","15","12","2020-01-17","0"
"33","33","21","15","12","2020-01-31","0"
"33","33","21","15","12","2020-02-14","0"
"31","31","20","14","11","2020-02-28","0"
"40","40","26","18","15","2020-03-13","0"
"38","38","24","17","14","2020-03-27","0"
"33","33","21","15","12","2020-04-10","0"
"33","33","21","15","12","2020-04-24","0"
"33","33","21","15","12","2020-05-08","0"
"31","31","20","14","11","2020-05-22","0"
"38","38","24","17","14","2020-06-05","0"
"42","42","27","19","15","2020-06-19","0"
"35","35","23","16","13","2020-07-03","0"
"28","28","18","13","10","2020-07-17","0"
"33","33","21","15","12","2020-07-31","0"
"31","31","20","14","11","2020-08-14","0"
"42","42","27","19","15","2020-08-28","0"
"35","35","23","16","13","2020-09-11","0"
"31","31","20","14","11","2020-09-25","0"
"31","31","20","14","11","2020-10-09","0"
"31","31","20","14","11","2020-10-23","0"
"50","50","32","23","18","2020-11-06","0"
"47","47","30","21","17","2020-11-20","0"
"33","33","21","15","12","2020-12-04","0"
"35","35","23","16","13","2020-12-18","0"
"35","35","23","16","13","2021-01-01","0"
"35","35","23","16","13","2021-01-15","0"
"31","31","20","14","11","2021-01-29","0"
"21","21","14","10","8","2021-02-12","0"
"33","33","21","15","12","2021-02-26","0"
"33","33","21","15","12","2021-03-12","0"
"33","33","21","15","12","2021-03-26","0"
"33","33","21","15","12","2021-04-09","0"
"33","33","21","15","12","2021-04-23","0"
"33","33","21","15","12","2021-05-07","0"
"33","33","21","15","12","2021-05-21","0"
