"19","21","492","1685","1716","1720","3841","3959","4345","4667","42804","date","other"
"11","12","6","6","7","6","","","11","11","","2017-02-01","0"
"24","25","13","12","15","15","","","23","23","","2017-02-15","0"
"25","25","15","13","17","15","","","23","23","","2017-03-01","0"
"21","21","13","11","15","13","","","20","20","","2017-03-15","0"
"25","25","15","13","17","15","","","23","23","","2017-03-29","0"
"25","25","15","14","18","15","","","23","23","","2017-04-12","0"
"25","25","15","14","18","15","","","23","23","","2017-04-26","0"
"25","25","15","14","18","15","","","23","23","","2017-05-10","0"
"25","25","15","14","18","15","","","23","23","","2017-05-24","0"
"25","25","15","14","18","15","","","23","23","","2017-06-07","0"
"24","23","15","14","17","14","","","22","21","","2017-06-21","0"
"26","25","16","15","18","15","","","24","23","","2017-07-05","0"
"24","23","15","14","17","14","","","22","21","","2017-07-19","0"
"22","21","14","13","15","13","","","21","20","","2017-08-02","0"
"24","23","15","14","17","14","","","22","21","","2017-08-16","0"
"13","13","8","8","9","8","","","12","12","","2017-08-30","0"
"15","14","9","9","11","9","","","14","13","","2017-09-13","0"
"20","20","13","12","15","13","","","19","18","","2017-09-27","0"
"17","16","10","10","12","10","","","15","15","","2017-10-11","0"
"13","13","8","8","10","8","","","12","12","","2017-10-25","0"
"19","18","11","11","14","11","","","17","16","","2017-11-08","0"
"19","18","11","11","14","11","","","17","16","","2017-11-22","0"
"17","16","10","10","12","10","","","15","15","","2017-12-06","0"
"17","16","10","10","12","10","","","15","15","","2017-12-20","0"
"17","16","10","10","12","10","","","15","15","","2018-01-03","0"
"19","18","11","11","14","11","","","17","16","","2018-01-17","0"
"17","16","10","10","12","10","","","15","15","","2018-01-31","0"
"19","18","11","11","14","11","","","17","16","","2018-02-14","0"
"19","18","11","11","14","12","","","17","16","","2018-02-28","0"
"15","14","9","9","11","10","","","14","13","","2018-03-14","0"
"17","16","10","10","12","11","","","15","15","","2018-03-28","0"
"15","14","9","9","11","10","","","14","13","","2018-04-11","0"
"24","23","15","15","18","16","","","22","21","","2018-04-25","0"
"26","25","16","16","19","17","","","24","23","","2018-05-09","0"
"26","25","16","16","19","17","","","24","23","","2018-05-23","0"
"24","23","15","15","18","16","","","22","21","","2018-06-06","0"
"26","25","16","16","19","17","","","24","23","","2018-06-20","0"
"26","25","16","16","19","17","","","24","23","","2018-07-04","0"
"26","25","16","16","19","17","","","24","23","","2018-07-18","0"
"26","25","16","16","19","17","","","24","23","","2018-08-01","0"
"26","25","16","16","19","17","","","24","23","","2018-08-15","0"
"26","25","16","16","19","17","2","","24","23","","2018-08-29","0"
"26","25","16","17","19","17","5","","24","23","","2018-09-12","0"
"24","23","15","16","18","16","5","","22","21","","2018-09-26","0"
"26","25","16","17","19","17","5","","24","23","","2018-10-10","0"
"26","25","16","17","19","17","5","","24","23","","2018-10-24","0"
"26","25","16","17","19","17","5","","24","23","","2018-11-07","0"
"26","25","16","17","19","17","5","","24","23","","2018-11-21","0"
"26","25","16","17","19","17","5","","24","23","","2018-12-05","0"
"26","25","16","17","19","17","5","","24","23","","2018-12-19","0"
"26","25","16","17","19","17","5","","24","23","","2019-01-02","0"
"24","23","15","16","18","16","5","","22","21","","2019-01-16","0"
"26","25","16","17","19","17","5","","24","23","","2019-01-30","0"
"26","25","16","17","19","17","5","","24","23","","2019-02-13","0"
"26","25","16","17","19","18","5","","24","23","","2019-02-27","0"
"15","14","9","10","11","10","3","","14","13","","2019-03-13","0"
"22","21","14","15","16","15","4","","21","20","","2019-04-10","0"
"26","25","16","17","19","18","5","","24","23","","2019-04-24","0"
"11","11","7","7","8","8","2","","10","10","","2019-05-08","0"
"15","15","10","10","11","11","3","3","14","13","","2019-05-22","0"
"27","26","17","18","20","20","5","5","24","23","","2019-06-05","0"
"29","28","18","19","20","21","5","6","26","25","","2019-06-19","0"
"31","30","19","21","21","23","6","7","27","26","","2019-07-03","0"
"25","24","16","17","17","19","5","6","22","21","","2019-07-17","0"
"29","28","18","19","19","21","5","8","26","25","","2019-07-31","0"
"25","24","16","17","16","19","5","7","22","21","","2019-08-14","0"
"27","26","17","18","17","20","5","6","24","23","","2019-08-28","0"
"23","22","15","15","15","17","4","5","21","20","","2019-09-11","0"
"27","26","17","18","18","20","5","6","24","23","","2019-09-25","0"
"27","26","17","18","18","20","5","7","24","23","","2019-10-09","0"
"27","26","17","18","18","20","5","7","24","23","","2019-10-23","0"
"21","20","13","14","14","16","4","6","19","18","","2019-11-06","0"
"27","26","17","18","18","20","5","7","24","23","","2019-11-20","0"
"27","26","17","18","16","20","5","11","24","23","2","2019-12-04","0"
"27","26","17","18","13","20","5","13","24","23","30","2019-12-18","0"
"29","28","15","15","11","17","4","11","21","20","25","2020-01-01","0"
"38","37","17","18","13","20","5","13","24","23","29","2020-01-15","0"
"44","43","16","17","12","19","5","12","22","21","27","2020-01-29","0"
"44","43","16","17","12","19","5","12","22","21","27","2020-02-12","0"
"54","53","19","21","15","23","6","15","27","26","33","2020-02-26","0"
"47","46","17","18","13","20","5","13","24","23","29","2020-03-11","0"
"44","43","16","17","12","19","5","12","22","21","27","2020-03-25","0"
"54","53","18","19","14","21","5","14","26","25","31","2020-04-08","0"
"53","52","16","17","12","19","5","12","5","2","27","2020-04-22","0"
"65","64","19","21","15","23","6","15","6","","33","2020-05-06","0"
"53","52","16","17","12","19","5","12","5","","27","2020-05-20","0"
"57","56","17","18","13","20","5","13","5","","29","2020-06-03","0"
"53","52","16","17","12","19","5","12","5","","27","2020-06-17","0"
"57","56","17","18","13","20","5","13","5","","29","2020-07-01","0"
"57","56","17","18","13","20","5","13","5","","29","2020-07-15","0"
"61","60","18","19","14","21","5","14","5","","31","2020-07-29","0"
"49","48","15","15","11","17","4","11","4","","25","2020-08-12","0"
"57","56","17","18","13","20","5","13","5","","29","2020-08-26","0"
"73","72","22","23","17","26","6","17","6","","37","2020-09-09","0"
"57","56","17","18","13","20","5","13","5","","29","2020-09-23","0"
"69","68","21","22","16","24","6","16","6","","35","2020-10-07","0"
"61","60","18","19","14","21","5","14","5","","31","2020-10-21","0"
"57","56","17","18","13","20","5","13","5","","29","2020-11-04","0"
"61","60","18","19","14","21","5","14","5","","31","2020-11-18","0"
"65","64","19","21","15","23","6","15","6","","33","2020-12-02","0"
"81","80","24","26","19","29","7","19","7","","41","2020-12-16","0"
"77","76","23","24","18","27","7","18","7","","39","2020-12-30","0"
"65","64","19","21","15","23","6","15","6","","33","2021-01-13","0"
"65","64","19","21","15","23","6","15","6","","33","2021-01-27","0"
"57","56","17","18","13","20","5","13","5","","29","2021-02-10","0"
"57","56","17","18","13","20","5","13","5","","29","2021-02-24","0"
"57","56","17","18","13","20","5","13","5","","29","2021-03-10","0"
"61","60","18","19","14","21","5","14","5","","31","2021-03-24","0"
"61","60","18","19","14","21","5","14","5","","31","2021-04-07","0"
"57","56","17","18","13","20","5","13","5","","29","2021-04-21","0"
"57","56","17","18","13","20","5","13","5","","29","2021-05-05","0"
"57","56","17","18","13","20","5","13","5","","29","2021-05-19","0"
